name,category,type,explicit,count
holding_vegetable,action,contact_self,false,2276
clothed_masturbation,action,contact_self,true,2264
cheek_press,action,contact_others,false,2260
hand_on_own_shoulder,action,gesture,false,2251
holding_fishing_rod,action,contact_self,false,2247
anilingus,action,contact_others,true,2240
holding_ladle,action,contact_self,false,2229
painting_(action),action,other,false,2216
holding_hose,action,contact_self,false,2210
holding_person,action,contact_others,false,2208
hanging,action,other,false,2208
large_insertion,action,contact_others,true,2205
dress_tug,action,gesture,false,2198
hair_in_own_mouth,action,other,false,2196
holding_jacket,action,contact_self,false,2192
looking_at_food,action,gaze,false,2190
sitting_on_object,action,pose,false,2184
hand_on_own_neck,action,gesture,false,2180
brushing_teeth,action,other,false,2178
hand_on_another's_leg,action,contact_others,false,2173
wiping_face,action,gesture,false,2169
molestation,action,contact_others,true,2163
holding_tablet_pc,action,contact_self,false,2152
drawing_bow,action,other,false,2151
raised_fist,action,gesture,false,2142
holding_stylus,action,contact_self,false,2141
forehead-to-forehead,action,contact_others,false,2131
breast_smother,action,contact_others,true,2127
projectile_lactation,action,other,true,2124
licking_another's_face,action,contact_others,false,2112
cupping_hands,action,gesture,false,2103
cleaning,action,other,false,2088
hands_on_own_ass,action,gesture,false,2085
gun_sling,action,contact_self,false,2076
necktie_grab,action,other,false,2071
guiding_hand,action,contact_others,false,2070
oral_invitation,action,contact_others,true,2070
shared_food,action,contact_others,false,2062
spooning,action,contact_others,false,2059
spread_pussy_under_clothes,action,contact_self,true,2052
holding_saucer,action,contact_self,false,2050
sidesaddle,action,pose,false,2040
holding_bucket,action,contact_self,false,2040
curtsey,action,pose,false,2038
cooperative_paizuri,action,contact_others,true,2035
arm_between_breasts,action,pose,false,2032
holding_own_tail,action,contact_self,false,2022
stepped_on,action,contact_others,false,2018
wiping_sweat,action,gesture,false,2015
holding_violin,action,contact_self,false,2010
high_kick,action,pose,false,2007
ear_wiggle,action,gesture,false,1997
shirt_in_mouth,action,other,false,1995
fingering_through_clothes,action,contact_others,true,1984
holding_needle,action,contact_self,false,1984
action,action,other,false,1982
finger_heart,action,gesture,false,1977
applying_makeup,action,other,false,1946
tail_grab,action,contact_others,false,1934
hand_on_lap,action,pose,false,1926
thighhighs_pull,action,gesture,false,1926
freediving,action,other,false,1926
cheek_squash,action,contact_others,false,1924
holding_chocolate,action,contact_self,false,1920
holding_envelope,action,contact_self,false,1915
slapping,action,contact_others,false,1913
imminent_anal,action,contact_others,true,1899
after_rape,action,other,true,1899
arms_around_waist,action,contact_others,false,1890
holding_megaphone,action,contact_self,false,1887
leg_between_thighs,action,contact_others,false,1886
blending,action,other,false,1884
holding_cotton_candy,action,contact_self,false,1884
utensil_in_mouth,action,contact_self,false,1878
on_motorcycle,action,other,false,1875
frottage,action,contact_others,true,1873
looking_at_breasts,action,gaze,false,1870
hands_on_own_stomach,action,gesture,false,1869
arrow_through_heart,action,other,false,1869
masturbation_through_clothes,action,contact_self,true,1867
cum_on_self,action,contact_self,true,1866
holding_beachball,action,contact_self,false,1858
belly_grab,action,contact_others,false,1857
eyelid_pull,action,gesture,false,1855
shirt_grab,action,contact_others,false,1851
tail_between_legs,action,pose,false,1845
finger_to_face,action,gesture,false,1840
riding_pokemon,action,other,false,1833
animal_on_lap,action,contact_others,false,1831
clapping,action,gesture,false,1821
holding_pizza,action,contact_self,false,1820
hitting,action,contact_others,false,1820
holding_notebook,action,contact_self,false,1820
